year,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
2025,-2,113,0.013956188496580346,0.00929362692084279,-0.015640279981073573,-0.0159033081967751
2025,-1,113,0.02352274088665566,0.016260146842582035,0.005109658472434979,0.003690004003555236
2025,0,113,-0.0036564000473422423,-0.003676437932864096,0.0,0.0
2025,1,113,-0.04027197370239755,-0.01828412264412438,-0.04027197370239755,-0.01828412264412438
2025,2,113,0.002479624240501254,-0.0015730875604060834,-0.038517614490301395,-0.023958384038671454
2025,3,113,-0.003933394779821793,-0.005681812794001595,-0.04218223735606783,-0.03305791719112183
2025,4,113,-0.006845166280515496,-0.009508707341304823,-0.04737471893524074,-0.03714288984026226
2025,5,113,0.003093258918048709,0.0051546341073744895,-0.04484069270776475,-0.0314167552032909
2025,6,113,0.00575395819317612,0.004529587362745557,-0.03985972261993888,-0.02604166563186383
2025,7,113,0.006244691911879323,0.0,-0.03193494123926178,-0.024231127679403497
2025,8,113,0.012454247484081877,0.002708558957032814,-0.018063700478080716,-0.023958384038671454
2025,9,113,-0.008756455746112076,-0.012514181701322458,-0.025616981148894186,-0.025316455696202556
2025,10,113,-0.014652355930967871,-0.009648580953709018,-0.041415214395457166,-0.044465440718447935
2025,11,113,0.001212957680605267,-0.001721144178095546,-0.03874763089251231,-0.04743078534232714
2025,12,113,-0.011314209553992208,-0.011904750923180218,-0.049354299230394465,-0.05555563596169755
2025,13,113,0.008576466488840905,0.006456306991962757,-0.04071106897178669,-0.04208660085956184
2025,14,113,0.0014351177979631856,-0.003496472405355555,-0.04003482696109078,-0.04566635601118363
2025,15,113,-0.01040703155554375,-0.005828963818620747,-0.049853723891176434,-0.052034060158896445
2025,16,113,-0.012237138146234332,-0.010453001269483342,-0.05880545177261459,-0.05932204531353924
2025,17,113,0.016052709115540267,0.011940358629948689,-0.04026085708072115,-0.04938274239498086
2025,18,113,0.0001455798479275069,0.0,-0.041462947348167835,-0.05749134083681162
2025,19,113,-0.01213932044533603,-0.008928520490927738,-0.05389957011248613,-0.058064462540671546
2025,20,113,-0.11428119865397031,-0.1300366361147378,-0.16084231063608645,-0.1578948544631995
2025,21,113,0.034962388743727854,0.021739109308372973,-0.1349574572267599,-0.14611007958927702
2025,22,113,0.0117566034749344,0.007407435664424256,-0.12551298382084414,-0.13978494493933435
2025,23,113,0.01763944181550409,0.014705868173635617,-0.10985316439462221,-0.1315789517713497
2025,24,113,0.016676532234136142,0.00881059061639089,-0.0977388075328946,-0.11708860759493667
2025,25,113,0.020934495080243712,0.014416730672002886,-0.07911223688294759,-0.10227269802458017
2025,26,113,0.0013107042844878716,-0.005030709486804841,-0.07486792980463279,-0.09823680153491121
2025,27,113,-0.012487644402915984,-0.015134554677932899,-0.08470796691353977,-0.11403502461065407
2025,28,113,-7.358136588584281e-05,0.0,-0.087221550151536,-0.11205269239234594
2025,29,113,0.01079782844415451,0.0022026656276050716,-0.07575608937257342,-0.09565220708432409
2025,30,113,0.021615314179655676,0.013363123090261775,-0.05665168472561655,-0.0801394105668175
