change_type,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
Removal,-10,472,-0.004253242145375635,-0.0037967169525392475,0.008962521279749378,0.0
Removal,-9,472,-0.005645976478262425,-0.0021243399650633377,0.0015160521985735915,-0.0030943888205058334
Removal,-8,472,-0.0021679667914996474,-0.00224222216354647,-0.0014918787722008626,-0.0019120167414884426
Removal,-7,472,0.008364254753798546,0.003986730802873595,0.005400321888201965,0.0005618106354192687
Removal,-6,472,-0.0025567235005447535,-0.00406092369035882,0.0017638956793868557,0.0
Removal,-5,472,-0.002688762621445905,0.0,-0.001717483677017767,0.0
Removal,-4,472,-0.0005455055124701182,0.0,-0.0031566428635020245,-0.0009375106140715461
Removal,-3,472,0.0018107204970824915,0.0,-0.0027308905946088246,-0.00357553687989004
Removal,-2,472,0.002568810138259697,0.0,-0.0011885374381733,0.0
Removal,-1,472,0.005632822000332807,0.0014556873795008585,0.003429609827325388,0.0036832209682097217
Removal,0,472,-0.0027531268882931316,-0.0036697045896454394,0.0,0.0
Removal,1,472,-0.017593085896258034,-0.008529766591001131,-0.017593085896258034,-0.008529766591001131
Removal,2,472,-0.00752890283661618,0.0,-0.02467054455082419,-0.008512685483660909
Removal,3,472,-0.0015257680645512299,-0.002560350705724024,-0.025925201554880744,-0.01260004356114508
Removal,4,472,-0.0034918447861393186,-0.005095610870462786,-0.02871778352404252,-0.01657510889969621
Removal,5,472,0.0009119436701672892,0.0,-0.028041506279626194,-0.015307777090055374
Removal,6,472,0.0028727665771436373,0.0,-0.02576233520250583,-0.011622317643957936
Removal,7,472,-0.0007841495923062631,0.0,-0.027002573914952713,-0.01321243093097868
Removal,8,472,-0.004733929302556038,-0.005618068925412223,-0.031778354917779014,-0.015179136758791012
Removal,9,472,-0.004584754757508398,-0.005703580021433896,-0.036006312119793805,-0.02133996592140608
Removal,10,468,-0.00015032628905862035,0.0,-0.03675696069300996,-0.020906142364506886
Removal,11,468,0.0006319261591931578,-0.0018894021926597615,-0.035851481505710284,-0.02693632754579578
Removal,12,468,0.0043665892294465465,0.0,-0.03211339064755045,-0.02531186257723511
Removal,13,468,0.018309757953222632,0.005446064110667392,-0.014830281597763223,-0.02234836055517564
Removal,14,468,0.01421197436411058,0.0029116150849628486,0.001162428522367204,-0.021205646104913156
Removal,15,468,0.01874226110523848,0.0012977869280130783,0.024734288500591534,-0.020494439778213414
Removal,16,468,0.021959386479554727,0.0,0.056959419818219094,-0.0258082600790861
Removal,17,468,-0.0061116595680705404,-0.0005052935490781896,0.042754652088010506,-0.026302669445684712
Removal,18,468,0.005445152760720557,0.0,0.04977469978508884,-0.024391832517507706
Removal,19,468,0.015247393895639455,0.0032261054849226367,0.07040810861965317,-0.022927354721983872
Removal,20,468,-0.04000935878481202,-0.005635984081952039,0.011819061642031283,-0.019624182867624407
Removal,21,468,-0.004302004972399952,-0.0023013948213378432,0.002791902327888192,-0.018739712166467803
Removal,22,468,0.004835684047500508,0.0017052784486424333,0.007130156399544642,-0.02388000769615778
Removal,23,468,0.0002623700394626702,0.0,0.005890605215535309,-0.024139618339257762
Removal,24,468,-0.0012677060990901913,0.0,0.001705279544062095,-0.023923423143372258
Removal,25,468,0.006147360568206153,0.0,0.008461113325016043,-0.024512519844222425
Removal,26,468,-0.0069249536723935985,-0.003543168870240254,1.4356102220010266e-05,-0.02902593824079369
Removal,27,468,0.004164551276433318,0.0,0.006127530447187327,-0.023588626137048263
Removal,28,468,-0.0010125541271806962,-0.0010872433260600833,0.004564616462849495,-0.028106542994650763
Removal,29,468,0.0035879618218570236,0.0,0.00872768061522382,-0.02803570117269244
Removal,30,468,0.00214734823184226,0.0,0.010522875592641243,-0.02730653372101144
Removal,31,468,-0.0010489333468971314,-0.003100747645909452,0.008916928766011741,-0.024575770460207202
Removal,32,468,-0.00030712569217608327,0.0,0.008678275572212754,-0.03030303398509293
Removal,33,468,-0.0030837999357770664,-0.004512009000870176,0.005651791309462783,-0.03333407258668064
Removal,34,468,-0.0037061629122456426,-0.00233232291197244,0.0014178900837651337,-0.03951854009735761
Removal,35,468,-0.0027436952371977168,-0.0006089780373775278,-0.0011321526183496091,-0.04327031411927523
Removal,36,468,0.005545195872989755,0.0015904173378471498,0.003475365359795743,-0.03758516837030185
Removal,37,468,0.002946662769371016,0.0,0.008315152803581489,-0.03821628640677699
Removal,38,468,0.000696588716710435,0.0,0.008871946016369736,-0.036594276387291846
Removal,39,468,0.005519957846719995,0.0020227563054983078,0.01492184153600813,-0.03359323181809665
Removal,40,468,0.0061165413750219454,0.0014935801256658054,0.02141665799728643,-0.031399787362348
Removal,41,468,0.00405661540766992,0.0,0.027260786763912755,-0.03203100662158581
Removal,42,468,0.001769317475996455,0.0,0.02808420745078542,-0.028849919380296407
Removal,43,468,0.0012568431735299854,-0.00030751010888896424,0.029766844696862412,-0.025515816178559136
Removal,44,468,-0.0022035167120080463,-0.0029648190073741643,0.027199506017448215,-0.023532680989555355
Removal,45,468,-0.0005221711065554516,0.0,0.026743262560882004,-0.022990226793517587
Removal,46,468,-0.0035167328123989166,-0.001643743716234547,0.022126482176329784,-0.023995380463619653
Removal,47,468,0.00019452168761892614,0.0,0.02340773455612962,-0.023516449732359612
Removal,48,468,0.007488212070146536,0.003082253893774811,0.03325965988785457,-0.018035595712576014
Removal,49,468,0.004937562841257842,0.0,0.0395835745419952,-0.016172599879084426
Removal,50,468,0.0043307569175104355,0.0,0.04423752163543545,-0.012494018840014331
Removal,51,468,-0.004605149332233503,-0.004310500745468293,0.037749495309225105,-0.007504647596758618
Removal,52,468,-0.004781998073828588,-0.005894241318914084,0.03175457692778797,-0.014742356268701795
Removal,53,468,0.005461837718002403,0.0,0.037175791618740774,-0.016639025263418428
Removal,54,468,-0.0003248335277131039,0.0,0.03591841067802556,-0.015769391286056145
Removal,55,468,0.0025352965564313197,0.0,0.04025746871356843,-0.016907514464418405
Removal,56,468,-0.0015598983183200547,-0.0049425739573984995,0.0388464703230013,-0.013133222757210294
Removal,57,468,0.0035521923535606916,0.0,0.041644051490532796,-0.019841476321749596
Removal,58,468,0.0037409428711615927,0.0011806360036871189,0.044156875474131635,-0.011696430202590091
Removal,59,468,-0.0002773814664221505,0.0,0.04415705005307655,-0.015009366763823362
Removal,60,468,-0.0025898357330529703,-0.0024154554937392825,0.041277808042517704,-0.014943122019293098
