announcement_date,ref_trading_day,cutoff_trading_days_before,asof_date,asof_calendar_ok,ticker_yf,y_review,in_eligible_universe,row_kind,y_review_code
2016-03-14,2016-03-14,5,2016-03-07,True,1921.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1928.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1929.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1951.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1952.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1963.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1970.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,1972.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1988.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1997.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,1999.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2005.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2007.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2009.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2013.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2015.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2016.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2018.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2020.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2038.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2039.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2050.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2057.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2066.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,2068.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2096.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2097.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2098.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,2099.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2128.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2145.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2155.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2157.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2158.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2162.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2171.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2172.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2186.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2192.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2196.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2202.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2208.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2218.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2228.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2232.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2233.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2238.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2252.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2255.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2259.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2268.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2269.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2273.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2276.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2282.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2285.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2291.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2298.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,2313.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2314.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2315.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2318.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2319.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2328.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2331.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2333.HK,excluded,True,event,2
2016-03-14,2016-03-14,5,2016-03-07,True,2338.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2343.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2356.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2357.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2359.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2367.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2378.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2380.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2382.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2386.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2388.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2400.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2402.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2410.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2419.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2423.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2431.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2432.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2460.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2465.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2473.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2477.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2498.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2506.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2507.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2510.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2517.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2533.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2555.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2556.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2562.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2565.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2570.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2575.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2577.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2579.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2580.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2582.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2583.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2586.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2587.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2588.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2589.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2590.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2591.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2595.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2600.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2601.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2602.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2603.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2607.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2609.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2610.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2611.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2617.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2618.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2627.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2628.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2629.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2631.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2637.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2643.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2648.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2652.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2655.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2656.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2659.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2661.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2665.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2666.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2669.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2676.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2685.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2687.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2688.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2689.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2691.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2692.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2698.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2714.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2727.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2768.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2788.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2799.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2800.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2801.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2825.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2828.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2837.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2858.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2865.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2866.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2869.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2877.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2880.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2883.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2888.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2889.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,2899.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3032.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3033.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3037.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3039.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3040.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3067.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3069.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3070.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3088.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3110.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3115.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3167.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3174.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3200.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3268.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3288.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3306.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3311.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3317.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3320.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3323.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3328.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3330.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3339.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3347.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3360.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3369.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3380.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3393.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3396.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3403.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3423.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3432.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3441.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3442.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3606.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3613.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3618.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3633.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3668.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3677.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3678.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3690.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3692.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3696.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3698.HK,included,True,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,3738.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3750.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3759.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3800.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3808.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3823.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,3858.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3866.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3868.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3877.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3886.HK,included,False,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,3888.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3896.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3898.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3899.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3900.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3908.HK,included,True,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,3918.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3931.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3933.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3939.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3958.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3968.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3969.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3986.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3988.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3993.HK,no_change,True,eligible_no_change,0
2016-03-14,2016-03-14,5,2016-03-07,True,3996.HK,included,True,event,1
2016-03-14,2016-03-14,5,2016-03-07,True,3998.HK,no_change,True,eligible_no_change,0
