source_row_id,ticker_normalized_raw,ticker_raw,ticker_parse_status,parsed_tokens,mapped_tickers
32,3823.HK,3823,parse_ok,3823.HK,3823.HK
33,3886.HK,3886,parse_ok,3886.HK,3886.HK
34,3908.HK,3908,parse_ok,3908.HK,3908.HK
35,3996.HK,3996,parse_ok,3996.HK,3996.HK
36,0291.HK,291,parse_ok,0291.HK,0291.HK
37,1038.HK,1038,parse_ok,1038.HK,1038.HK
38,1578.HK,1578,parse_ok,1578.HK,1578.HK
39,2016.HK,2016,parse_ok,2016.HK,2016.HK
40,600958.SH,600958,parse_ok,600958.SH,600958.SS
41,600606.SH,600606,parse_ok,600606.SH,600606.SS
42,000839.SZ,000839,parse_ok,000839.SZ,000839.SZ
43,002241.SZ,002241,parse_ok,002241.SZ,002241.SZ
44,600111.SH,600111,parse_ok,600111.SH,600111.SS
45,600027.SH,600027,parse_ok,600027.SH,600027.SS
46,600271.SH,600271,parse_ok,600271.SH,600271.SS
47,600688.SH,600688,parse_ok,600688.SH,600688.SS
48,600704.SH,600704,parse_ok,600704.SH,600704.SS
49,601018.SH,601018,parse_ok,601018.SH,601018.SS
50,601186.SH,601186,parse_ok,601186.SH,601186.SS
51,601318.SH,601318,parse_ok,601318.SH,601318.SS
52,603993.SH,603993,parse_ok,603993.SH,603993.SS
53,000157.SZ,000157,parse_ok,000157.SZ,000157.SZ
54,600031.SH,600031,parse_ok,600031.SH,600031.SS
55,600875.SH,600875,parse_ok,600875.SH,600875.SS
56,601225.SH,601225,parse_ok,601225.SH,601225.SS
57,601898.SH,601898,parse_ok,601898.SH,601898.SS
58,601989.SH,601989,parse_ok,601989.SH,601989.SS
59,001979.SZ,001979,parse_ok,001979.SZ,001979.SZ
60,600606.SH,600606,parse_ok,600606.SH,600606.SS
61,600958.SH,600958,parse_ok,600958.SH,600958.SS
62,601009.SH,601009,parse_ok,601009.SH,601009.SS
63,601018.SH,601018,parse_ok,601018.SH,601018.SS
64,601211.SH,601211,parse_ok,601211.SH,601211.SS
65,3323.HK,3323,parse_ok,3323.HK,3323.HK
66,3898.HK,3898,parse_ok,3898.HK,3898.HK
67,0081.HK,81,parse_ok,0081.HK,0081.HK
68,0207.HK,207,parse_ok,0207.HK,0207.HK
69,0283.HK,283,parse_ok,0283.HK,0283.HK
70,0530.HK,530,parse_ok,0530.HK,0530.HK
71,0639.HK,639,parse_ok,0639.HK,0639.HK
72,0754.HK,754,parse_ok,0754.HK,0754.HK
73,1076.HK,1076,parse_ok,1076.HK,1076.HK
74,1111.HK,1111,parse_ok,1111.HK,1111.HK
75,1165.HK,1165,parse_ok,1165.HK,1165.HK
76,1212.HK,1212,parse_ok,1212.HK,1212.HK
77,0245.HK,245,parse_ok,0245.HK,0245.HK
78,0338.HK,338,parse_ok,0338.HK,0338.HK
79,0345.HK,345,parse_ok,0345.HK,0345.HK
80,0412.HK,412,parse_ok,0412.HK,0412.HK
81,0460.HK,460,parse_ok,0460.HK,0460.HK
82,0680.HK,680,parse_ok,0680.HK,0680.HK
83,0696.HK,696,parse_ok,0696.HK,0696.HK
84,0884.HK,884,parse_ok,0884.HK,0884.HK
85,1958.HK,1958,parse_ok,1958.HK,1958.HK
86,2199.HK,2199,parse_ok,2199.HK,2199.HK
87,2326.HK,2326,parse_ok,2326.HK,2326.HK
88,2588.HK,2588,parse_ok,2588.HK,2588.HK
89,2888.HK,2888,parse_ok,2888.HK,2888.HK
90,0322.HK,322,parse_ok,0322.HK,0322.HK
91,2018.HK,2018,parse_ok,2018.HK,2018.HK
92,2883.HK,2883,parse_ok,2883.HK,2883.HK
93,1186.HK,1186,parse_ok,1186.HK,1186.HK
94,0902.HK / 600011.SH,902 / 600011,parse_ok,0902.HK | 600011.SH,0902.HK | 600011.SS
95,601006.SH,601006,parse_ok,601006.SH,601006.SS
96,601985.SH,601985,parse_ok,601985.SH,601985.SS
97,000333.SZ,000333,parse_ok,000333.SZ,000333.SZ
98,1658.HK,1658,parse_ok,1658.HK,1658.HK
99,601229.SH,601229,parse_ok,601229.SH,601229.SS
100,0168.HK / 600600.SH,168 / 600600,parse_ok,0168.HK | 600600.SH,0168.HK | 600600.SS
101,0991.HK / 601991.SH,991 / 601991,parse_ok,0991.HK | 601991.SH,0991.HK | 601991.SS
102,1072.HK / 600875.SH,1072 / 600875,parse_ok,1072.HK | 600875.SH,1072.HK | 600875.SS
103,2039.HK / 000039.SZ,2039 / 000039,parse_ok,2039.HK | 000039.SZ,2039.HK | 000039.SZ
104,2238.HK / 601238.SH,2238 / 601238,parse_ok,2238.HK | 601238.SH,2238.HK | 601238.SS
105,2883.HK / 601808.SH,2883 / 601808,parse_ok,2883.HK | 601808.SH,2883.HK | 601808.SS
106,3958.HK / 600958.SH,3958 / 600958,parse_ok,3958.HK | 600958.SH,3958.HK | 600958.SS
107,6099.HK / 600999.SH,6099 / 600999,parse_ok,6099.HK | 600999.SH,6099.HK | 600999.SS
108,6178.HK / 601788.SH,6178 / 601788,parse_ok,6178.HK | 601788.SH,6178.HK | 601788.SS
109,0168.HK,168,parse_ok,0168.HK,0168.HK
110,1658.HK,1658,parse_ok,1658.HK,1658.HK
111,0086.HK,86,parse_ok,0086.HK,0086.HK
112,0109.HK,109,parse_ok,0109.HK,0109.HK
113,0136.HK,136,parse_ok,0136.HK,0136.HK
114,0412.HK,412,parse_ok,0412.HK,0412.HK
115,0715.HK,715,parse_ok,0715.HK,0715.HK
116,0911.HK,911,parse_ok,0911.HK,0911.HK
117,1071.HK,1071,parse_ok,1071.HK,1071.HK
118,1205.HK,1205,parse_ok,1205.HK,1205.HK
119,1728.HK,1728,parse_ok,1728.HK,1728.HK
120,2066.HK,2066,parse_ok,2066.HK,2066.HK
121,2326.HK,2326,parse_ok,2326.HK,2326.HK
122,0658.HK,658,parse_ok,0658.HK,0658.HK
123,0777.HK,777,parse_ok,0777.HK,0777.HK
124,1315.HK,1315,parse_ok,1315.HK,1315.HK
125,1357.HK,1357,parse_ok,1357.HK,1357.HK
