source_row_id,index_raw,index,index_normalization_status
0,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
1,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
2,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
3,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
4,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
5,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
6,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
7,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
8,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
9,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
10,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
11,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
12,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
13,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
14,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
15,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
16,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
17,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
18,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
19,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
20,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
21,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
22,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
23,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
24,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
25,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
26,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
27,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
28,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
29,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
30,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
31,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
32,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
33,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
34,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
35,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
36,Hang Seng Index,Hang Seng Index,unchanged
37,Hang Seng Index,Hang Seng Index,unchanged
38,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
39,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
40,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
41,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
42,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
43,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
44,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
45,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
46,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
47,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
48,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
49,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
50,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
51,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
52,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
53,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
54,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
55,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
56,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
57,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
58,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
59,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
60,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
61,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
62,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
63,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
64,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
65,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
66,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
67,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
68,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
69,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
70,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
71,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
72,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
73,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
74,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
75,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
76,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
77,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
78,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
79,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
80,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
81,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
82,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
83,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
84,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
85,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
86,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
87,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
88,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
89,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
90,Hang Seng Index,Hang Seng Index,unchanged
91,Hang Seng Index,Hang Seng Index,unchanged
92,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
93,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
94,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
95,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
96,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
97,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
98,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
99,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
100,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
101,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
102,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
103,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
104,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
105,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
106,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
107,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
108,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
109,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
110,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
111,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
112,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
113,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
114,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
115,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
116,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
117,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
118,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
119,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
120,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
121,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
122,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
123,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
124,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
125,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
126,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
127,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
128,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
129,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
130,Hang Seng Index,Hang Seng Index,unchanged
131,Hang Seng Index,Hang Seng Index,unchanged
132,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
133,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
134,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
135,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
136,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
137,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
138,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
139,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
140,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
141,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
142,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
143,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
144,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
145,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
146,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
147,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
148,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
149,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
150,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
151,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
152,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
153,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
154,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
155,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
156,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
157,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
158,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
159,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
160,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
161,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
162,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
163,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
164,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
165,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
166,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
167,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
168,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
169,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
170,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
171,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
172,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
173,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
174,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
175,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
176,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
177,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
178,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
179,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
180,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
181,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
182,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
183,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
184,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
185,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
186,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
187,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
188,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
189,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
190,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
191,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
192,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
193,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
194,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
195,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
196,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
197,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
198,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
199,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
200,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
201,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
202,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
203,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
204,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
205,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
206,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
207,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
208,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
209,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
210,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
211,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
212,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
213,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
214,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
215,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
216,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
217,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
218,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
219,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
220,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
221,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
222,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
223,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
224,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
225,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
226,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
227,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
228,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
229,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
230,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
231,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
232,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
233,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
234,Hang Seng Index,Hang Seng Index,unchanged
235,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
236,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
237,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
238,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
239,Hang Seng Index,Hang Seng Index,unchanged
240,Hang Seng Index,Hang Seng Index,unchanged
241,Hang Seng Index,Hang Seng Index,unchanged
242,Hang Seng Index,Hang Seng Index,unchanged
243,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
244,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
245,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
246,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
247,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
248,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
249,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
250,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
251,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
252,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
253,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
254,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
255,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
256,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
257,Hang Seng China AH Index Series,Hang Seng China AH Index Series,unchanged
258,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
259,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
260,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
261,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
262,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
263,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
264,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
265,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
266,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
267,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
268,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
269,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
270,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
271,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
272,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
273,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
274,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
275,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
276,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
277,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
278,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
279,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
280,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
281,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
282,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
283,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
284,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
285,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
286,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
287,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
288,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
289,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
290,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
291,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
292,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
293,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
294,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
295,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
296,Hang Seng Index,Hang Seng Index,unchanged
297,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
298,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
299,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
300,Hang Seng Index,Hang Seng Index,unchanged
301,Hang Seng Index,Hang Seng Index,unchanged
302,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
303,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
304,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
305,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
306,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
307,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
308,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
309,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
310,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
311,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
312,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
313,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
314,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
